platform_project_reference,datacenter_reference,platform_reference_id,platform_guid,platform_type,platform_depth,platform_name,latitude,longitude
,,,,,,,degrees_north,degrees_east
V2LCHASES,OTN-Global,V2LCHASES056,OTN-GlobalV2LCHASESV2LCHASES056,Underwater mooring,30.0,V2LCHASES056,67.2486,15.4185
V2LCHASES,OTN-Global,V2LCHASES057,OTN-GlobalV2LCHASESV2LCHASES057,Underwater mooring,60.0,V2LCHASES057,67.2311,15.1208
V2LCHASES,OTN-Global,V2LCHASES058,OTN-GlobalV2LCHASESV2LCHASES058,Underwater mooring,20.0,V2LCHASES058,67.2577,15.1505
V2LCHASES,OTN-Global,V2LCHASES059,OTN-GlobalV2LCHASESV2LCHASES059,Underwater mooring,15.0,V2LCHASES059,67.3003,15.0172
V2LCHASES,OTN-Global,V2LCHASES060,OTN-GlobalV2LCHASESV2LCHASES060,Underwater mooring,2.0,V2LCHASES060,67.1195,15.006
V2LCHASES,OTN-Global,V2LCHASES061,OTN-GlobalV2LCHASESV2LCHASES061,Underwater mooring,10.0,V2LCHASES061,67.2494,15.2666
V2LCHASES,OTN-Global,V2LCHASES062,OTN-GlobalV2LCHASESV2LCHASES062,Underwater mooring,10.0,V2LCHASES062,67.2551,15.2647
V2LCHASES,OTN-Global,V2LCHASES063,OTN-GlobalV2LCHASESV2LCHASES063,Underwater mooring,10.0,V2LCHASES063,67.2606,15.2604
V2LCHASES,OTN-Global,V2LCHASES064,OTN-GlobalV2LCHASESV2LCHASES064,Underwater mooring,20.0,V2LCHASES064,67.1482,14.9692
V2LCHASES,OTN-Global,V2LCHASES065,OTN-GlobalV2LCHASESV2LCHASES065,Underwater mooring,30.0,V2LCHASES065,67.1469,14.9572
V2LCHASES,OTN-Global,V2LCHASES066,OTN-GlobalV2LCHASESV2LCHASES066,Underwater mooring,20.0,V2LCHASES066,67.1453,14.9466
V2LCHASES,OTN-Global,V2LCHASES067,OTN-GlobalV2LCHASESV2LCHASES067,Underwater mooring,15.0,V2LCHASES067,67.1895,14.926
V2LCHASES,OTN-Global,V2LCHASES068,OTN-GlobalV2LCHASESV2LCHASES068,Underwater mooring,20.0,V2LCHASES068,67.1863,14.9328
V2LCHASES,OTN-Global,V2LCHASES069,OTN-GlobalV2LCHASESV2LCHASES069,Underwater mooring,28.0,V2LCHASES069,67.2419,14.8256
V2LCHASES,OTN-Global,V2LCHASES070,OTN-GlobalV2LCHASESV2LCHASES070,Underwater mooring,43.0,V2LCHASES070,67.2496,14.9056
V2LCHASES,OTN-Global,V2LCHASES071,OTN-GlobalV2LCHASESV2LCHASES071,Underwater mooring,27.0,V2LCHASES071,67.2601,14.9451
V2LCHASES,OTN-Global,V2LCHASES072,OTN-GlobalV2LCHASESV2LCHASES072,Underwater mooring,30.0,V2LCHASES072,67.2516,14.9889
V2LCHASES,OTN-Global,V2LCHASES073,OTN-GlobalV2LCHASESV2LCHASES073,Underwater mooring,23.0,V2LCHASES073,67.2662,14.831
V2LCHASES,OTN-Global,V2LCHASES074,OTN-GlobalV2LCHASESV2LCHASES074,Underwater mooring,16.0,V2LCHASES074,67.2692,14.8512
V2LCHASES,OTN-Global,V2LCHASES075,OTN-GlobalV2LCHASESV2LCHASES075,Underwater mooring,57.0,V2LCHASES075,67.2898,14.9764
V2LCHASES,OTN-Global,V2LCHASES076,OTN-GlobalV2LCHASESV2LCHASES076,Underwater mooring,52.0,V2LCHASES076,67.2901,14.9421
V2LCHASES,OTN-Global,V2LCHASES077,OTN-GlobalV2LCHASESV2LCHASES077,Underwater mooring,7.0,V2LCHASES077,67.2948,15.1352
V2LCHASES,OTN-Global,V2LCHASES078,OTN-GlobalV2LCHASESV2LCHASES078,Underwater mooring,37.0,V2LCHASES078,67.3087,15.1512
V2LCHASES,OTN-Global,V2LCHASES079,OTN-GlobalV2LCHASESV2LCHASES079,Underwater mooring,30.0,V2LCHASES079,67.3169,15.0907
V2LCHASES,OTN-Global,V2LCHASES080,OTN-GlobalV2LCHASESV2LCHASES080,Underwater mooring,20.0,V2LCHASES080,67.3056,15.0128
V2LCHASES,OTN-Global,V2LCHASES081,OTN-GlobalV2LCHASESV2LCHASES081,Underwater mooring,30.0,V2LCHASES081,67.3062,15.1923
V2LCHASES,OTN-Global,V2LCHASES082,OTN-GlobalV2LCHASESV2LCHASES082,Underwater mooring,15.0,V2LCHASES082,67.2362,15.7018
V2LCV,OTN-Global,Maio001,OTN-GlobalV2LCVMaio001,Underwater mooring,4.0,Maio001,15.3348,-23.1665
V2LCV,OTN-Global,Maio002,OTN-GlobalV2LCVMaio002,Underwater mooring,7.0,Maio002,15.3357,-23.1709
V2LCV,OTN-Global,Maio003,OTN-GlobalV2LCVMaio003,Underwater mooring,7.0,Maio003,15.3396,-23.1773
V2LCV,OTN-Global,Maio004,OTN-GlobalV2LCVMaio004,Underwater mooring,8.0,Maio004,15.339,-23.1732
V2LCV,OTN-Global,SL001,OTN-GlobalV2LCVSL001,Underwater mooring,27.0,SL001,16.7612,-24.7773
V2LCV,OTN-Global,SL002,OTN-GlobalV2LCVSL002,Underwater mooring,25.0,SL002,16.7572,-24.7717
V2LCV,OTN-Global,SL003,OTN-GlobalV2LCVSL003,Underwater mooring,24.0,SL003,16.7522,-24.766
V2LCV,OTN-Global,SL004,OTN-GlobalV2LCVSL004,Underwater mooring,24.0,SL004,16.7475,-24.7616
V2LCV,OTN-Global,SL005,OTN-GlobalV2LCVSL005,Underwater mooring,24.0,SL005,16.743,-24.7579
V2LCV,OTN-Global,SL006,OTN-GlobalV2LCVSL006,Underwater mooring,24.0,SL006,16.7388,-24.7528
V2LCV,OTN-Global,SV001,OTN-GlobalV2LCVSV001,Underwater mooring,25.0,SV001,16.8702,-24.8636
V2LCV,OTN-Global,SV002,OTN-GlobalV2LCVSV002,Underwater mooring,22.0,SV002,16.8691,-24.8712
V2LCV,OTN-Global,SV003,OTN-GlobalV2LCVSV003,Underwater mooring,22.0,SV003,16.8685,-24.8785
V2LCV,OTN-Global,SV004,OTN-GlobalV2LCVSV004,Underwater mooring,20.0,SV004,16.8684,-24.8857
V2LCV,OTN-Global,SV005,OTN-GlobalV2LCVSV005,Underwater mooring,20.0,SV005,16.8721,-24.8924
V2LCV,OTN-Global,SV006,OTN-GlobalV2LCVSV006,Underwater mooring,20.0,SV006,16.8761,-24.8979
V2LCV,OTN-Global,SV007,OTN-GlobalV2LCVSV007,Underwater mooring,20.0,SV007,16.8816,-24.9013
V2LCV,OTN-Global,SV008,OTN-GlobalV2LCVSV008,Underwater mooring,20.0,SV008,16.8884,-24.9038
V2LCV,OTN-Global,Maio005,OTN-GlobalV2LCVMaio005,Underwater mooring,9.0,Maio005,15.336213,-23.166613
V2LCV,OTN-Global,SL007,OTN-GlobalV2LCVSL007,Underwater mooring,18.0,SL007,16.760428,-24.770958
V2LCV,OTN-Global,SL008,OTN-GlobalV2LCVSL008,Underwater mooring,18.0,SL008,16.757079,-24.76512
V2LCV,OTN-Global,SL009,OTN-GlobalV2LCVSL009,Underwater mooring,18.0,SL009,16.746,-24.754906
V2LCV,OTN-Global,SL010,OTN-GlobalV2LCVSL010,Underwater mooring,12.0,SL010,16.741733,-24.749031
V2LCV,OTN-Global,SV009,OTN-GlobalV2LCVSV009,Underwater mooring,19.0,SV009,16.867134,-24.878402
V2LCV,OTN-Global,SV010,OTN-GlobalV2LCVSV010,Underwater mooring,16.5,SV010,16.867264,-24.885705
V2LCV,OTN-Global,SV011,OTN-GlobalV2LCVSV011,Underwater mooring,17.0,SV011,16.870395,-24.892397
V2LCV,OTN-Global,SV012,OTN-GlobalV2LCVSV012,Underwater mooring,15.0,SV012,16.874201,-24.898649
V2LDRUM,OTN-Global,ITL_BR1,OTN-GlobalV2LDRUMITL_BR1,Underwater mooring,1.51,ITL_BR1,28.5226,-80.5933
V2LDRUM,OTN-Global,ITL_BR2,OTN-GlobalV2LDRUMITL_BR2,Underwater mooring,1.24,ITL_BR2,28.5186,-80.5893
V2LDRUM,OTN-Global,ITL_N1,OTN-GlobalV2LDRUMITL_N1,Underwater mooring,0.76,ITL_N1,28.5442,-80.5859
V2LDRUM,OTN-Global,ITL_N2,OTN-GlobalV2LDRUMITL_N2,Underwater mooring,1.03,ITL_N2,28.5432,-80.5803
V2LDRUM,OTN-Global,ITL_N3,OTN-GlobalV2LDRUMITL_N3,Underwater mooring,1.46,ITL_N3,28.537,-80.5868
V2LDRUM,OTN-Global,ITL_N4,OTN-GlobalV2LDRUMITL_N4,Underwater mooring,1.31,ITL_N4,28.5359,-80.5819
V2LDRUM,OTN-Global,ITL_N5,OTN-GlobalV2LDRUMITL_N5,Underwater mooring,1.42,ITL_N5,28.5301,-80.5887
V2LDRUM,OTN-Global,ITL_N6,OTN-GlobalV2LDRUMITL_N6,Underwater mooring,1.26,ITL_N6,28.529,-80.5841
V2LDRUM,OTN-Global,ITL_S1,OTN-GlobalV2LDRUMITL_S1,Underwater mooring,1.38,ITL_S1,28.5263,-80.5899
V2LDRUM,OTN-Global,ITL_S2,OTN-GlobalV2LDRUMITL_S2,Underwater mooring,1.22,ITL_S2,28.5247,-80.5854
V2LEMERA,OTN-Global,NE1,OTN-GlobalV2LEMERANE1,Underwater mooring,109.7,NE1,46.5451,-60.1999
V2LEMERA,OTN-Global,NE2,OTN-GlobalV2LEMERANE2,Underwater mooring,109.7,NE2,46.5499,-60.1972
V2LEMERA,OTN-Global,NE3,OTN-GlobalV2LEMERANE3,Underwater mooring,109.7,NE3,46.554,-60.1945
V2LEMERA,OTN-Global,NE4,OTN-GlobalV2LEMERANE4,Underwater mooring,109.7,NE4,46.5584,-60.1921
V2LEMERA,OTN-Global,NE5,OTN-GlobalV2LEMERANE5,Underwater mooring,111.5,NE5,46.5629,-60.1896
V2LEMERA,OTN-Global,NE6,OTN-GlobalV2LEMERANE6,Underwater mooring,111.5,NE6,46.5672,-60.1867
V2LEMERA,OTN-Global,NE7,OTN-GlobalV2LEMERANE7,Underwater mooring,113.3,NE7,46.5713,-60.1841
V2LEMERA,OTN-Global,NE8,OTN-GlobalV2LEMERANE8,Underwater mooring,113.3,NE8,46.5754,-60.1816
V2LEMERA,OTN-Global,NE9,OTN-GlobalV2LEMERANE9,Underwater mooring,113.3,NE9,46.5798,-60.1788
V2LEMERA,OTN-Global,NW1,OTN-GlobalV2LEMERANW1,Underwater mooring,111.5,NW1,46.5488,-60.2108
V2LEMERA,OTN-Global,NW2,OTN-GlobalV2LEMERANW2,Underwater mooring,111.5,NW2,46.5533,-60.2092
V2LEMERA,OTN-Global,NW3,OTN-GlobalV2LEMERANW3,Underwater mooring,111.5,NW3,46.5578,-60.2068
V2LEMERA,OTN-Global,NW4,OTN-GlobalV2LEMERANW4,Underwater mooring,113.3,NW4,46.5618,-60.2042
V2LEMERA,OTN-Global,NW5,OTN-GlobalV2LEMERANW5,Underwater mooring,113.3,NW5,46.5661,-60.2011
V2LEMERA,OTN-Global,NW6,OTN-GlobalV2LEMERANW6,Underwater mooring,115.2,NW6,46.5702,-60.1987
V2LEMERA,OTN-Global,NW7,OTN-GlobalV2LEMERANW7,Underwater mooring,115.2,NW7,46.5747,-60.1964
V2LEMERA,OTN-Global,NW8,OTN-GlobalV2LEMERANW8,Underwater mooring,115.2,NW8,46.579,-60.1942
V2LEMERA,OTN-Global,NW9,OTN-GlobalV2LEMERANW9,Underwater mooring,115.2,NW9,46.5834,-60.1914
V2LEMERA,OTN-Global,P1,OTN-GlobalV2LEMERAP1,Underwater mooring,17.0,P1,46.3433,-60.3223
V2LEMERA,OTN-Global,P10,OTN-GlobalV2LEMERAP10,Underwater mooring,18.5,P10,46.3443,-60.3159
V2LEMERA,OTN-Global,P11,OTN-GlobalV2LEMERAP11,Underwater mooring,19.0,P11,46.3464,-60.3149
V2LEMERA,OTN-Global,P12,OTN-GlobalV2LEMERAP12,Underwater mooring,19.7,P12,46.3485,-60.3139
V2LEMERA,OTN-Global,P13,OTN-GlobalV2LEMERAP13,Underwater mooring,20.8,P13,46.3488,-60.3109
V2LEMERA,OTN-Global,P14,OTN-GlobalV2LEMERAP14,Underwater mooring,19.7,P14,46.3468,-60.3117
V2LEMERA,OTN-Global,P15,OTN-GlobalV2LEMERAP15,Underwater mooring,18.6,P15,46.3447,-60.3129
V2LEMERA,OTN-Global,P16,OTN-GlobalV2LEMERAP16,Underwater mooring,14.4,P16,46.3425,-60.314
V2LEMERA,OTN-Global,P2,OTN-GlobalV2LEMERAP2,Underwater mooring,18.6,P2,46.3454,-60.3205
V2LEMERA,OTN-Global,P3,OTN-GlobalV2LEMERAP3,Underwater mooring,17.9,P3,46.3476,-60.3205
V2LEMERA,OTN-Global,P4,OTN-GlobalV2LEMERAP4,Underwater mooring,18.3,P4,46.3497,-60.3195
V2LEMERA,OTN-Global,P5,OTN-GlobalV2LEMERAP5,Underwater mooring,20.7,P5,46.3502,-60.3162
V2LEMERA,OTN-Global,P6,OTN-GlobalV2LEMERAP6,Underwater mooring,19.7,P6,46.3483,-60.3171
V2LEMERA,OTN-Global,P7,OTN-GlobalV2LEMERAP7,Underwater mooring,18.3,P7,46.3461,-60.3183
V2LEMERA,OTN-Global,P8,OTN-GlobalV2LEMERAP8,Underwater mooring,18.1,P8,46.3439,-60.319
V2LEMERA,OTN-Global,P9,OTN-GlobalV2LEMERAP9,Underwater mooring,16.5,P9,46.3421,-60.3173
V2LEMERA,OTN-Global,S1,OTN-GlobalV2LEMERAS1,Underwater mooring,109.7,S1,46.5383,-60.211
V2LEMERA,OTN-Global,S2,OTN-GlobalV2LEMERAS2,Underwater mooring,109.7,S2,46.5399,-60.2066
V2LEMERA,OTN-Global,S3,OTN-GlobalV2LEMERAS3,Underwater mooring,109.7,S3,46.5384,-60.2078
V2LEMERA,OTN-Global,S4,OTN-GlobalV2LEMERAS4,Underwater mooring,109.7,S4,46.5399,-60.2105
V2LEMERA,OTN-Global,S5,OTN-GlobalV2LEMERAS5,Underwater mooring,109.7,S5,46.5416,-60.2122
V2LEMERA,OTN-Global,S6,OTN-GlobalV2LEMERAS6,Underwater mooring,109.7,S6,46.5402,-60.2067
V2LEMERA,OTN-Global,S7,OTN-GlobalV2LEMERAS7,Underwater mooring,109.7,S7,46.5418,-60.2091
V2LEMERA,OTN-Global,S8,OTN-GlobalV2LEMERAS8,Underwater mooring,109.7,S8,46.5434,-60.2111
V2LEMERA,OTN-Global,S9,OTN-GlobalV2LEMERAS9,Underwater mooring,109.7,S9,46.5422,-60.2055
V2LEMERA,OTN-Global,SE1,OTN-GlobalV2LEMERASE1,Underwater mooring,107.9,SE1,46.534,-60.2064
V2LEMERA,OTN-Global,SE2,OTN-GlobalV2LEMERASE2,Underwater mooring,107.9,SE2,46.53,-60.2089
V2LEMERA,OTN-Global,SE3,OTN-GlobalV2LEMERASE3,Underwater mooring,107.9,SE3,46.5257,-60.2115
V2LEMERA,OTN-Global,SE4,OTN-GlobalV2LEMERASE4,Underwater mooring,106.0,SE4,46.5216,-60.2142
V2LEMERA,OTN-Global,SE5,OTN-GlobalV2LEMERASE5,Underwater mooring,106.0,SE5,46.5175,-60.2162
V2LEMERA,OTN-Global,SE6,OTN-GlobalV2LEMERASE6,Underwater mooring,106.0,SE6,46.5133,-60.2187
V2LEMERA,OTN-Global,SE7,OTN-GlobalV2LEMERASE7,Underwater mooring,104.2,SE7,46.5092,-60.2211
